timestamp,open,high,low,close,volume,quote_volume,ema_10,ema_20,sma_10,sma_20,bb_bbm,bb_bbh,bb_bbl,bb_width,atr_14,rsi_14,macd,macd_signal,macd_diff,obv,cci_20,williamsr_14,stochrsi,stochrsi_k,stochrsi_d,adx_14,adx_pos,adx_neg,mfi_14,return_1,return_3,return_5,volatility_5,volatility_10,future_max_8,future_min_8,future_max_16,future_min_16,hour,dayofweek,label
2025-03-19 00:00:00,82715.03,83014.0,82603.2,82930.55,323.22175,26768216.8294289,82930.55,82930.55,82930.55,82930.55,82930.55,82930.55,82930.55,0.0,0.0,100.0,0.0,0.0,0.0,323.22175,0.0,-20.314021421615507,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,83118.0,82598.7,83406.03,82598.7,0,2,1
2025-03-19 00:30:00,82930.54,83280.0,82930.54,83118.0,625.39432,51996811.3140891,82964.6318181818,82948.40238095238,83024.275,83024.275,83024.275,83211.725,82836.82499999998,0.4515546808448774,0.0,100.0,14.953276353262481,2.9906552706524963,11.962621082609985,948.61607,66.6666666666704,-23.936170212765855,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.002260325055121415,0.0,0.0,0.0,0.0,83037.17,82598.7,83413.01,82598.7,0,2,0
2025-03-19 01:00:00,83118.0,83166.3,82794.69,82841.42,264.86873,21965785.4752251,82942.22966942147,82938.21358276643,82963.32333333333,82963.32333333333,82963.32333333333,83193.85716387068,82732.78950279599,0.5557487845830292,0.0,38.62516385400417,4.435036728580599,3.279531562238117,1.1555051663424818,683.74734,-20.771738132401833,-64.80200945626476,0.0,0.0,0.0,0.0,0.0,0.0,70.29239281036017,-0.0033275584109339063,0.0,0.0,0.0,0.0,83037.17,82598.7,83537.87,82598.7,1,2,0
2025-03-19 01:30:00,82841.41,83082.97,82582.0,82598.7,484.53232,40142699.7658821,82879.76972952666,82905.87895583629,82872.1675,82872.1675,82872.1675,83245.76088414244,82498.57411585755,0.9016136428251167,0.0,24.445648586504106,-23.21857023354096,-2.0200887969176984,-21.19848143662326,199.21501999999998,-95.37183694194964,-97.60744985673394,0.0,0.0,0.0,0.0,0.0,0.0,45.57712762060849,-0.0029299352908243037,-0.0040015410485039205,0.0,0.0,0.0,83241.99,82710.31,83537.87,82710.31,1,2,0
2025-03-19 02:00:00,82598.7,82849.98,82547.16,82710.31,254.4179,21037673.6179893,82848.95886961272,82887.25334099474,82839.796,82839.796,82839.796,83198.159275931,82481.432724069,0.8651959402000422,0.0,36.06794488266635,-35.71654069976648,-8.759379177487457,-26.957161522279026,453.63292,-91.93228410875606,-77.73729599912737,0.0,0.0,0.0,0.0,0.0,0.0,38.47777918716744,0.0013512319201149925,-0.004904954402175199,0.0,200.33116140531013,0.0,83241.99,82792.66,83538.83,82792.66,2,2,0
2025-03-19 02:30:00,82710.3,82900.0,82629.67,82868.91,170.31114,14101802.6863808,82852.58634786494,82885.5063561381,82844.64833333333,82844.64833333333,82844.64833333333,83172.50668799617,82516.7899786705,0.7915015906487206,0.0,48.25015924441989,-32.449519945977954,-13.497407331185556,-18.952112614792398,623.94406,-35.89532849938424,-56.095464221385086,0.0,0.0,0.0,0.0,0.0,0.0,44.29324003161623,0.001917536036317724,0.00033183883134801917,-0.0007432725334631796,195.18051611265014,0.0,83241.99,82792.66,83538.83,82792.66,2,2,0
2025-03-19 03:00:00,82868.91,83040.5,82740.94,82792.66,292.21281,24233477.0911283,82841.69064825312,82876.6638460297,82837.22142857143,82837.22142857143,82837.22142857143,83142.93214662805,82531.5107105148,0.7380998850142039,0.0,43.91739106512145,-35.602714284774265,-17.9184687219033,-17.684245562870966,331.73125000000005,-0.1290325710206083,-66.50019103760695,0.0,0.0,0.0,0.0,0.0,0.0,52.0719079917165,-0.0009201279466569678,0.002348220976843507,-0.003914194278014316,109.56193020387818,0.0,83300.0,82820.32,83770.86,82820.32,3,2,1
2025-03-19 03:30:00,82792.67,83083.0,82792.66,83037.17,336.73851,27934521.8767417,82877.23234857072,82891.95014640782,82862.215,82862.215,82862.215,83177.28271319829,82547.1472868017,0.7604617211796612,0.0,57.19226516607985,-18.162365527037764,-17.967248082930194,-0.19511744410757004,668.4697600000001,66.14272118466184,-33.13547295453345,0.0,0.0,0.0,0.0,0.0,0.0,58.72296631169625,0.0029532811241961276,0.0039518652511398855,0.002362948389827313,165.53401931325308,0.0,83300.0,82820.32,83881.4,82820.32,3,2,0
2025-03-19 04:00:00,83037.17,83078.46,82819.63,82820.32,159.5542,13233680.6847391,82866.88464883059,82885.12822770231,82857.56,82857.56,82857.56,83155.77356821357,82559.34643178643,0.7198222303760101,0.0,46.646685107052186,-21.5898715940275,-18.691772785149656,-2.898098808877844,508.91556,21.662108984204764,-62.72583374269898,0.0,0.0,0.0,0.0,0.0,0.0,55.10262896522783,-0.0026114810993678184,-0.0005863477629909353,0.0026830930753147797,121.43635341198852,0.0,83406.03,82952.87,83881.4,82952.87,4,2,0
2025-03-19 04:30:00,82820.32,83035.4,82792.91,82952.87,239.91406,19902001.5863377,82882.5183490432,82891.579825064,82867.091,82867.091,82867.091,83155.72301076111,82578.45898923889,0.6966143188521243,0.0,52.42162856988996,-13.455411998700583,-17.64450062785984,4.189088629159258,748.82962,34.61471743933845,-44.63866601168143,0.0,0.0,0.0,0.0,0.0,0.0,58.912480310800504,0.001600452642539718,0.001935074920892621,0.002932645277233137,100.36262616134977,152.12242660655485,83413.01,83032.71,83881.4,83032.71,4,2,0
