SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
0.8247491638795986,,,,0.40021938233845883,0.4107770200649394,0.4026211302344555,0.39992210832062786,0.7394892276068726,0.4069862509767703
0.8264214046822742,,,,0.4668214645323992,0.4750824960633179,0.4657356656930243,0.4657757764879329,0.9427825320235108,0.4736381347607596
0.8267558528428094,,,,0.45332914772205035,0.4606364706533964,0.4642262559613642,0.4550214931034841,0.8449134758742665,0.46285142736187285
0.8270903010033445,,,,0.47205390761406346,0.4674528433111205,0.4530301302132057,0.4841893116550477,0.9816166808730178,0.4923351120301427
0.8277591973244147,,,,0.4837322382647281,0.504872381195771,0.4892482106035864,0.49683438969552346,0.9592798683403606,0.5052081824362699
0.828428093645485,,,,0.5050399756969888,0.5221592691042805,0.5094174827233166,0.5154079705036705,0.9770832739319623,0.5240757265974606
0.8290969899665552,,,,0.49472220740697814,0.5022393153135318,0.49518942241613,0.512046947876267,0.9004483412591349,0.5207891210220353
0.8347826086956521,,,,0.40627551810305884,0.3971771240679612,0.407858802928307,0.397791019984322,1.0,0.40623698632396554
0.8351170568561873,,,,0.39448704165077425,0.4009894347380736,0.39643045276221445,0.38950563636104923,0.7914547984923028,0.39790531829027115
0.8354515050167224,,,,0.38621276109964414,0.3888141764498726,0.38818872200066307,0.3855242892690803,0.8197796211620958,0.39392011715874137
0.8364548494983277,,,,0.3957237458686423,0.4078308079329236,0.4058667436098436,0.40198878959584755,0.8411540747249646,0.4107128342499062
0.8367892976588629,,,,0.4060934728639965,0.4151159384564419,0.40085541180921536,0.4132765760244387,0.894767380646554,0.4221846778736683
0.837123745819398,,,,0.4102298945984883,0.4225155839903125,0.41199898692420567,0.4199292213360315,0.905160024163368,0.4289684881682327
0.8374581939799332,,,,0.4101280867902745,0.4157938199398878,0.4185759614389871,0.4031011847702909,0.8085289259140372,0.41198462735434566
0.8377926421404682,,,,0.38941075373380346,0.3543831283552286,0.40204842843098376,0.3432515355129102,0.8589808118193185,0.35143388834558364
