Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
0.1898734177215217,0.1875000000000035,0.1948051948051983,0.2051282051282044,0.1239630341594794,0.1243715194357912,0.2803738317757009,0.2760370258401222,0.271287069709228
0.2025316455696213,0.2250000000000014,0.2077922077922096,0.2435897435897409,0.2306501574509058,0.2315397859241109,0.2523364485981308,0.3114140465885947,0.3063192579131138
0.2405063291139235,0.2250000000000014,0.2207792207792209,0.2307692307692299,0.1333227109653676,0.133929392147537,0.1495327102803738,0.0885589040224032,0.0871397531493663
0.227848101265824,0.2125000000000021,0.2207792207792209,0.2179487179487154,0.0035045247860963,0.0035194826490586,0.02803738317757,0.0,0.0
0.227848101265824,0.2250000000000014,0.2337662337662323,0.2435897435897409,0.0074870561306482,0.0075229024726262,0.102803738317757,0.0173832102851323,0.0171091573475326
0.2405063291139235,0.2375000000000007,0.2337662337662323,0.2564102564102555,0.2654915243783345,0.2668736641470632,0.4299065420560747,0.2626634896894093,0.2587150280128891
0.2531645569620266,0.25,0.2467532467532471,0.2564102564102555,0.0698651987239452,0.0702918882392727,0.2149532710280373,0.135951024694501,0.1339935913488348
0.2658227848101262,0.25,0.2727272727272698,0.2692307692307665,0.0009954186754935,0.0010017191481909,0.0093457943925233,0.0023111316191446,0.0022781859244883
0.2658227848101262,0.2749999999999986,0.2727272727272698,0.294871794871792,0.0133259319414604,0.0134171700404291,0.0934579439252336,0.0309397275967413,0.0305143492442704
0.303797468354432,0.3000000000000042,0.3116883116883144,0.3205128205128211,0.0151420142065605,0.0152680564313941,0.0841121495327102,0.03515625,0.0347237759397054
0.3291139240506346,0.3250000000000028,0.3376623376623371,0.3461538461538431,0.0484268615699859,0.0488906331542112,0.1495327102803738,0.1064691796079429,0.1052920014135527
0.3417721518987342,0.3250000000000028,0.350649350649352,0.3461538461538431,0.0496621401672851,0.0501506092561966,0.0560747663551401,0.0080571378564154,0.0079699550212882
0.3544303797468373,0.3375000000000021,0.3636363636363633,0.3589743589743577,0.0464094682990847,0.0468930661089712,0.102803738317757,0.018250381873727,0.0180633495957595
0.3544303797468373,0.375,0.3636363636363633,0.3846153846153797,0.4227265562625713,0.4276256633849219,0.4205607476635514,0.7807607242871689,0.7737929052662084
0.3797468354430364,0.3625000000000007,0.3636363636363633,0.3846153846153797,0.2295048263242837,0.231965559264831,0.2149532710280373,0.0411906504582484,0.0408083302559812
0.3544303797468373,0.3500000000000014,0.3636363636363633,0.3717948717948687,0.0231601887354927,0.023413701006085,0.0560747663551401,0.0483806167260692,0.0479125009849261
0.3670886075949369,0.375,0.3766233766233746,0.3846153846153797,0.0675445539804754,0.0683202672380456,0.2242990654205607,0.1558005028004073,0.1543667351327175
0.3797468354430364,0.3625000000000007,0.3896103896103895,0.3846153846153797,0.0,0.0,0.0,0.0,0.0
0.3670886075949369,0.3625000000000007,0.3766233766233746,0.3717948717948687,0.2869084454678468,0.2900936509112166,0.2803738317757009,0.2657701915733197,0.2632620945402505
0.3670886075949369,0.3625000000000007,0.3766233766233746,0.3846153846153797,0.2072124165201808,0.2095729778669902,0.2803738317757009,0.328751511583503,0.3257531573953606
0.3670886075949369,0.3500000000000014,0.3636363636363633,0.3589743589743577,0.0468994678536306,0.047397980691103,0.0654205607476635,0.0,0.0
0.3417721518987342,0.3375000000000021,0.3376623376623371,0.3333333333333321,0.0585378139166726,0.0591208782626763,0.1121495327102803,0.1076366789714867,0.1064889768235646
0.3164556962025351,0.3250000000000028,0.3246753246753258,0.3333333333333321,0.1973541737339679,0.1991544307007762,0.2616822429906542,0.2296433458503054,0.2270335127224308
0.3417721518987342,0.3500000000000014,0.350649350649352,0.3717948717948687,0.0347205803239479,0.0350900916404282,0.1588785046728972,0.0776297575101832,0.0768534504796321
0.3670886075949369,0.3500000000000014,0.3636363636363633,0.3589743589743577,0.2724551718938997,0.2753467671410884,0.1869158878504672,0.0,0.0
0.3670886075949369,0.3625000000000007,0.3766233766233746,0.3846153846153797,0.3866070786089495,0.391087123875164,0.1588785046728972,0.8961959807790223,0.8880376883355026
0.3924050632911395,0.375,0.3896103896103895,0.3846153846153797,0.0029931091671035,0.0030292441923086,0.0373831775700934,0.0057519730142566,0.0057029040589188
0.3797468354430364,0.3625000000000007,0.3896103896103895,0.3846153846153797,0.0479591347224649,0.0485149346571749,0.0186915887850467,0.0,0.0
0.3797468354430364,0.3625000000000007,0.3896103896103895,0.3846153846153797,0.049488241723976,0.0500617625282664,0.0373831775700934,0.0,0.0
0.3924050632911395,0.4125000000000014,0.4025974025974008,0.4230769230769233,0.4186609305879652,0.4240627315750635,0.5514018691588785,0.7842393552698573,0.7780605628039314
0.455696202531648,0.4375,0.4675324675324681,0.4615384615384599,0.0720582037233113,0.0731459515788486,0.1308411214953271,0.1558522148676171,0.1549687517554216
0.455696202531648,0.4499999999999993,0.4675324675324681,0.4743589743589709,0.1686198117442271,0.1712478488745563,0.3364485981308411,0.3184806994653767,0.3168385716199021
0.5063291139240498,0.4875000000000007,0.4675324675324681,0.4615384615384599,0.2451788155717061,0.2491294040422272,0.2990654205607476,0.1333614434826883,0.1326104628262033
0.455696202531648,0.4375,0.4285714285714306,0.4230769230769233,0.0709668410790955,0.0719794544257021,0.1869158878504672,0.0238710857942973,0.0237207619832646
0.4177215189873458,0.4125000000000014,0.4155844155844157,0.4230769230769233,0.0825580718003543,0.0836597864277329,0.1495327102803738,0.0294738893839103,0.0292660402926369
0.4177215189873458,0.4125000000000014,0.4285714285714306,0.4358974358974343,0.0088953765286786,0.009014509644774,0.02803738317757,0.0017840663187372,0.0017719106207566
0.4177215189873458,0.4000000000000021,0.4155844155844157,0.4230769230769233,0.194664316039433,0.1971962392854234,0.1775700934579439,0.0263950324592668,0.0261954822662418
0.4177215189873458,0.4125000000000014,0.4285714285714306,0.4358974358974343,0.1259538715104664,0.127640599331189,0.1401869158878504,0.2870536850814664,0.2849452643403459
0.4303797468354453,0.4125000000000014,0.4155844155844157,0.4102564102564088,0.0440100124384502,0.0445973963994882,0.0654205607476635,0.0,0.0
0.3924050632911395,0.4125000000000014,0.4025974025974008,0.4230769230769233,0.2707196140311201,0.274300478949014,0.4018691588785046,0.4526536246181262,0.4493797916044704
0.4050632911392426,0.4125000000000014,0.4155844155844157,0.4358974358974343,0.4968818210165264,0.5034444374663819,0.3551401869158878,0.4945841554226068,0.4911161640258616
0.4177215189873458,0.4250000000000007,0.4285714285714306,0.4358974358974343,0.1819346073321751,0.1844314013915035,0.1682242990654205,0.1914440395875763,0.1901658888250451
0.4430379746835449,0.4250000000000007,0.4415584415584419,0.4358974358974343,0.0374729729266679,0.0380080103429738,0.02803738317757,0.0523067559826883,0.0519803075849524
0.4177215189873458,0.4125000000000014,0.4285714285714306,0.4358974358974343,0.1215044699609713,0.123134062645719,0.1121495327102803,0.0122657045570264,0.0121821324394717
0.4177215189873458,0.4000000000000021,0.4285714285714306,0.4230769230769233,0.0160157896359954,0.0162294758083602,0.0560747663551401,0.0,0.0
0.4050632911392426,0.3875000000000028,0.4025974025974008,0.3974358974358942,0.0777206111630807,0.0787090962015363,0.1495327102803738,0.0116690268584521,0.0115761605142725
0.3797468354430364,0.3625000000000007,0.3636363636363633,0.3717948717948687,0.0701358977785544,0.070904381183371,0.1682242990654205,0.032272307790224,0.0319600510167075
0.3670886075949369,0.3625000000000007,0.3766233766233746,0.3846153846153797,0.009032439341139,0.0091347306206848,0.02803738317757,0.020971232179226,0.0207748995929838
0.3797468354430364,0.375,0.3896103896103895,0.3974358974358942,0.0184220986372529,0.0186438711469632,0.1121495327102803,0.0329027972250509,0.0326164524794462
0.3924050632911395,0.3875000000000028,0.4025974025974008,0.3974358974358942,0.1513276246671943,0.153241413476679,0.2897196261682243,0.043014495290224,0.0426589837310438
0.3797468354430364,0.3625000000000007,0.3636363636363633,0.3589743589743577,0.0563268194231711,0.0569145689154748,0.0934579439252336,0.0113289205702647,0.0112128203244819
0.3670886075949369,0.3500000000000014,0.3636363636363633,0.3717948717948687,0.0240956424305348,0.024349547800272,0.0747663551401869,0.0112155518075356,0.0111070336301746
0.4050632911392426,0.3875000000000028,0.4155844155844157,0.4102564102564088,0.0,0.0,0.0,0.0,0.0
0.4050632911392426,0.3875000000000028,0.4155844155844157,0.4102564102564088,0.0340712452499169,0.0345059201740629,0.0747663551401869,0.0429190268584521,0.0425774616903848
0.4177215189873458,0.4000000000000021,0.4285714285714306,0.4230769230769233,0.0217570081929296,0.0220472949604585,0.0747663551401869,0.0155036755346232,0.0153891666186523
0.4177215189873458,0.4000000000000021,0.4155844155844157,0.4102564102564088,0.0246773027409135,0.025006350968605,0.0934579439252336,0.0216852564918533,0.0215250909099636
0.4177215189873458,0.4000000000000021,0.4285714285714306,0.4230769230769233,0.1694173459842309,0.1716777493123444,0.0841121495327102,0.2381102023930753,0.2363515393523827
0.4177215189873458,0.4000000000000021,0.4025974025974008,0.3974358974358942,0.1238979293235607,0.1254554546228455,0.1588785046728972,0.1041779372454175,0.1033816574825582
0.3924050632911395,0.3875000000000028,0.4025974025974008,0.4102564102564088,0.1247220194834788,0.1263016752264465,0.1588785046728972,0.26348491598778,0.2613617948460468
0.3924050632911395,0.375,0.4025974025974008,0.3974358974358942,0.0153938671244564,0.0155812632496448,0.0186915887850467,0.0,0.0
0.3797468354430364,0.3625000000000007,0.3896103896103895,0.3846153846153797,0.0763928151673708,0.0772781339273536,0.0654205607476635,0.0,0.0
0.3797468354430364,0.3625000000000007,0.3766233766233746,0.3717948717948687,0.069901177712216,0.070696470408366,0.1121495327102803,0.0770947365071283,0.0763883176085314
0.3670886075949369,0.3625000000000007,0.3766233766233746,0.3846153846153797,0.0217964137515119,0.0220477615366918,0.0560747663551401,0.0098829716140529,0.009793004492611
0.3797468354430364,0.3625000000000007,0.3766233766233746,0.3846153846153797,0.0363207886594229,0.0367228696621044,0.0560747663551401,0.0094712640020366,0.0093850447562515
0.3797468354430364,0.3625000000000007,0.3896103896103895,0.3846153846153797,0.0219394730620174,0.0221937303117783,0.0373831775700934,0.0159889733961303,0.0158434218386195
0.3797468354430364,0.375,0.3896103896103895,0.3846153846153797,0.1328489876198014,0.1344628865264323,0.1869158878504672,0.3072094577393075,0.3045818508738517
0.3797468354430364,0.3875000000000028,0.3896103896103895,0.3974358974358942,0.0778242649150039,0.0787508012082622,0.0841121495327102,0.0179122645112016,0.0177651102238628
0.4050632911392426,0.3875000000000028,0.4025974025974008,0.3974358974358942,0.1759381092870335,0.1780801003759668,0.1214953271028037,0.1892064982179226,0.1875929178717141
0.3924050632911395,0.4125000000000014,0.4025974025974008,0.4358974358974343,0.0283771420347659,0.0287390063913684,0.1495327102803738,0.03994558299389,0.0396409057602636
0.4303797468354453,0.4125000000000014,0.4415584415584419,0.4358974358974343,0.0823627572925982,0.0835097916804701,0.0841121495327102,0.140274949083503,0.1393191886964586
0.4430379746835449,0.4375,0.4415584415584419,0.4358974358974343,0.0897127506107861,0.0909776892206297,0.1308411214953271,0.1697448606160896,0.1686022490861013
0.4430379746835449,0.4375,0.4545454545454532,0.4487179487179489,0.1787453270147377,0.1813439112640088,0.1214953271028037,0.1635195232942973,0.1625099287599469
0.4303797468354453,0.4125000000000014,0.4415584415584419,0.4358974358974343,0.0044545414049623,0.0045165780868517,0.0093457943925233,0.0103424134419551,0.0102719456275746
0.4303797468354453,0.4250000000000007,0.4415584415584419,0.4487179487179489,0.348019613688463,0.3529406640436104,0.102803738317757,0.8080209394093686,0.8026845193643356
