timestamp,open,high,low,close,volume,quote_volume
2025-03-19 19:00:00,85612.24,85950.0,85306.29,85688.89,1071.52719,91750793.4674355
2025-03-19 19:15:00,85688.9,85728.02,84926.73,85007.04,600.70066,51242092.4176373
2025-03-19 19:30:00,85007.05,85476.41,84989.13,85462.15,416.9687,35542362.7556618
2025-03-19 19:45:00,85462.15,85471.34,85150.0,85433.38,361.85213,30875093.4891657
2025-03-19 20:00:00,85433.38,85818.18,85433.38,85600.01,277.19791,23738239.0606105
2025-03-19 20:15:00,85600.01,85854.99,85600.01,85686.82,226.26543,19406547.351743698
2025-03-19 20:30:00,85686.81,85704.48,85345.08,85375.3,369.72068,31613610.3400273
2025-03-19 20:45:00,85375.29,85375.3,85200.1,85353.99,398.9952,34033491.889023
2025-03-19 21:00:00,85354.0,85555.0,85331.89,85550.7,114.1377,9753529.7910943
2025-03-19 21:15:00,85550.71,85914.71,85546.43,85644.81,173.25242,14853210.6928869
2025-03-19 21:30:00,85644.8,85837.77,85584.9,85584.91,116.99918,10027855.2422145
2025-03-19 21:45:00,85584.91,85636.0,85493.44,85635.99,75.82160999999999,6488376.7595058
2025-03-19 22:00:00,85636.0,85867.93,85635.99,85867.92,293.16496,25149650.5960408
2025-03-19 22:15:00,85867.93,85950.0,85732.72,85811.38,136.67708,11732151.5003452
2025-03-19 22:30:00,85811.39,86480.57,85793.65,86351.91,595.2760599999999,51273192.4037686
2025-03-19 22:45:00,86351.9,86500.0,86102.76,86158.52,266.03853,22975893.7441869
2025-03-19 23:00:00,86158.52,86414.98,86158.52,86330.83,216.74884,18709178.86302
2025-03-19 23:15:00,86330.82,86808.36,86174.98,86797.55,369.77073,32016746.8631288
2025-03-19 23:30:00,86797.54,87000.0,86649.61,86880.01,368.67226,32023441.081816
2025-03-19 23:45:00,86880.0,86911.98,86710.32,86845.94,256.89397,22303503.151504
